Title,Content,Number of Words,Category,Date Published,Link
US defence secretary seeks to hearten Nato relations, ,1216,world,2023-04-21T21:10:22.000Z,https://www.bbc.com/news/world-us-canada-65355473
Ukraine in Nato: Orban casts doubt on long-term membership plan," Hungary's Prime Minister Viktor Orban has cast doubt on Ukraine's long-held aspiration to join Nato. His intervention came after the bloc's boss, Jens Stoltenberg, said on Friday that ""all Nato allies have agreed that Ukraine will become a Nato member"". Mr Stoltenberg has consistently said Kyiv will join Nato in the medium term, once the Russian invasion is over. But Mr Orban was quick to express his surprise at the latest claim in a one-word tweet on Friday afternoon. ""What?!"" the Hungarian prime minister exclaimed, reacting to an article on Mr Stoltenberg's comments. Nato is a military alliance of 31 countries, mainly in Europe, but also including the US and Canada. Hungary, like all members, can veto new members joining. Nato members - including Hungary - agreed in 2008 that Ukraine would eventually join the alliance, while denying it immediate membership. Joining the bloc brings the protection of Nato's Article Five, which says an attack on one member is an attack on all. In effect, it means that if Ukraine were invaded or attacked all Nato members - including the US - would come to its aid. But Hungary, which joined Nato in 1999, has already shown a willingness to oppose the expansion of the alliance. After months of delays, it signed off on Finland's bid to join in March. And it has joined with Turkey in holding up Sweden's bid. In March government spokesperson Zoltán Kovács accused officials in Sweden of sitting on a ""crumbling throne of moral superiority"". Relations have long been tense between Kyiv and Budapest. Mr Orban is less critical of Russian President Vladimir Putin than other Western leaders. And while his government has condemned the illegal invasion of Ukraine, the Hungarian leader has not sent arms to Kyiv. Hungary has also spent years blocking high-level summits between Nato officials and Ukrainian military leaders, claiming to have concerns over the rights of Hungarian speakers in western Ukraine. Despite his assertion, Mr Stoltenberg conceded at a meeting at the Ramstein US air base in Germany that Kyiv's bid to join the alliance was not an immediate priority. ""The main focus now is of course on how to ensure that Ukraine prevails [in the war with Russia],"" he said. ""Without a sovereign, independent Ukraine, there is no meaning in discussing membership."" But Budapest's stance promises to ignite a fresh dispute within Nato. The bloc's eastern members have spent months pushing officials to give Kyiv an accession timeline and to provide signals that it is making progress to joining the alliance. Mr Stoltenberg also said he was confident Ukraine could regain ground in a much-anticipated counter-offensive. ""I'm confident that they will now be in a position to be able to liberate even more land,"" he said. There has been talk for some weeks of Ukraine launching a spring offensive against Russian forces, whose own offensive in the eastern Donbas region has largely stalled. Ukraine's Deputy Defence Minister Hanna Maliar said on Wednesday that some aspects of the planned counteroffensive were already underway. ",503,world,2023-04-21T15:41:02.000Z,https://www.bbc.com/news/world-europe-65350589
Watch moment Russian warplane accidentally bombs Belgorod, ,503,world,2023-04-21T15:41:02.000Z,https://www.bbc.com/news/world-europe-65346486
Ukraine war: Russian warplane accidentally bombs own city," A Russian Sukhoi-34 fighter-jet has accidentally bombed the Russian city of Belgorod, around 40km (25 miles) from the border with Ukraine. The bomb left a 20m (60ft) crater and caused an explosion so large it blew a car on to the roof of a nearby shop. Regional governor Vyacheslav Gladkov said authorities had ordered the evacuation of a damaged nine-storey block of flats as a precaution. Three people were injured and several buildings were damaged, he said. Video posted on social media showed the impact of the blast, lifting a vehicle on to the roof of a supermarket as traffic streamed along Prospekt Vatutina, close to the centre of the city. In a brief statement, the Russian defence ministry admitted that one of its Su-34 fighter bombers had ""accidentally discharged aircraft ordnance"" at 22:15 local time (19:15 GMT) on Thursday. It was a bureaucratic way of saying that the jet had mistakenly fired a weapon. It didn't specify which one. The bomb landed at an intersection of two roads not far from the city centre and next to residential buildings. Two women were taken to hospital for treatment, according to the governor. But with a Russian bomber hitting a busy residential district the consequences could have been far worse. ""Thank God no one was killed,"" he said on social media. CCTV footage of the incident suggests that local residents did, indeed, have a lucky escape. The video shows a series of cars passing a crossroads, before an object lands on the ground nearby. There is no immediate explosion. The ordnance detonates approximately 18 seconds later, blowing up a section of the road, catching one of the cars as it passes and sending a parked car flying into the air before it lands on the supermarket roof. Though embarrassing for the Russian military, the admission of ""an accident"" suggests that officials here do not believe the incident will negatively impact Russian public opinion of what the Kremlin still calls its ""special military operation"". In times of war and conflict, accidents happen, sometimes with devastating consequences. Last October a Sukhoi fighter jet - again, an Su-34 - crashed in the Russian city of Yeysk killing at least 13 people. The military says it has launched an investigation into the incident. Quoting a former military pilot, pro-government news site Moskovsky Komsomolets suggested ""the conclusions [of the investigation] are unlikely to be made public, but lessons will be learned"". By morning maintenance workers had begun the work of repairing the busy intersection in Belgorod. The mayor said much of the work would take place at the weekend and the road would be resurfaced on Monday. The regional governor said Belgorod's residents had endured a difficult night but would get through it. Russian jets regularly fly over Belgorod, a city of 370,000, on their way to Ukraine. It lies just north of Ukraine's second city, Kharkiv, and has come under periodic Ukrainian attack since the full-scale Russian invasion of Ukraine last year. ",497,world,2023-04-21T10:32:53.000Z,https://www.bbc.com/news/world-europe-65344370
Russian lawyer for jailed opposition activist Kara-Murza flees," A lawyer for Russian opposition activist Vladimir Kara-Murza, who was jailed for 25 years this week, says he had to flee Russia before the verdict. Vadim Prokhorov said he decided to go after receiving a warning there was ""interest"" in him. Mr Prokhorov has defended prominent Russian dissidents and activists. Meanwhile, it has emerged an interior ministry driver is facing a long jail term for spreading ""fake news"" about the war in a personal phone call. Sergei Klokov's phone was tapped a few weeks after Russia's invasion of Ukraine and he was detained in March 2022. He reportedly told a friend over the phone: ""We think we are fighting fascism, but there isn't fascism there. There isn't."" The state prosecutor has asked the court to give him a nine-year jail term. Mr Klokov's lawyer argues any comments his client made were in private conversations and therefore cannot be considered an attempt to disseminate information to the wider public. Russia's attempts to silence criticism of its invasion of Ukraine continue to yield harsh consequences. Last Monday, a judge in Moscow gave Russian-British former journalist and politician Vladimir Kara-Murza 25 years in jail, after finding him guilty of treason, spreading ""false"" information about the Russian army and being affiliated with an ""undesirable organisation"". Kara-Murza has repeatedly denied all the charges. He has nearly died twice after being poisoned, but refused to leave Russia despite the growing risk to Kremlin critics. Mr Prokhorov explained to US broadcaster Voice of America that he had decided to leave Russia after receiving ""a warning through one politician that there was interest from at least one deputy prosecutor-general who was overseeing our case"". ""Both the prosecutor and the trial judge said it was necessary not only to remove me from the Chamber of Lawyers but also to consider opening a criminal case,"" he explained. ""Right now in Russia, an attack is being waged not only against journalists - just as there was previously against [opposition] politicians - but also against lawyers. Several of my colleagues are already in detention,"" he added. Mr Prokhorov has previously defended prominent opposition politician Ilya Yashin and anti-corruption campaigner Alexei Navalny. Yashin lost his appeal against an eight-and-a-half year jail term on Wednesday, also on a charge of spreading false news about the army. He was found guilty of making statements about war crimes alleged to have been committed by Russian forces in the town of Bucha outside Kyiv. ",407,world,2023-04-20T18:02:40.000Z,https://www.bbc.com/news/world-europe-65341727
Belfast Giants: Meet the teenage Ukrainian war refugee who plays for Northern Ireland's professional ice-hockey team, ,407,,2023-04-20T18:02:40.000Z,https://www.bbc.com/sport/av/ice-hockey/65342606
"Blinding flash over Kyiv was probably meteor, says Ukraine space agency"," A mysterious flash which lit up skies over Ukraine's capital on Wednesday night generated much speculation. Officials in Kyiv initially suspected it was a Nasa satellite falling to Earth but the US space agency told the BBC it was still in orbit. Ukrainian space officials said later the flash had probably come from a meteor entering the atmosphere. The air force was confident it was not a Russian air attack - an event all too familiar since the invasion last year. The bright glow was observed in the sky over the capital around 22:00 local time (19:00 GMT). An air raid alert was activated but ""air defence was not in operation"", the head of Kyiv's military administration, Serhiy Popko, said on Telegram. Mr Popko suggested it was caused by a Nasa space satellite falling to Earth, referring to a retired 300kg (660lb) spacecraft that the space agency announced was set to re-enter the atmosphere on Wednesday. The RHESSI satellite, used to observe solar flares, was launched into low Earth orbit in 2002 and decommissioned in 2018, Nasa said. But Rob Margetta from Nasa's office of communications told the BBC that the satellite was still in orbit at the time the flash was observed, and was due to re-enter Earth's atmosphere during the night. Satellite-tracking website Satflare indicated that RHESSI was nowhere near Ukraine at the time. Ukrainian social media has been awash with theories and memes about what the flash could have been, with a popular theme being that it was caused by aliens. But air force spokesman Yuri Ihnat told Ukrainian TV that the flash had also been seen over neighbouring Belarus to the north and Ukraine's space agency said it was probably related to a cosmic body entering the dense layers of the atmosphere. Kyiv officials said it was up to experts to establish what it was but what was most important was the city's security. ",318,world,2023-04-20T09:02:28.000Z,https://www.bbc.com/news/world-europe-65331823
Ukrainian vodka producers toast a rise in global sales," When Russia invaded Ukraine last year its vodkas were quickly removed from shelves around the world. It was an opportunity for rival Ukrainian brands to take their place. Yuriy Sorochynskiy says that he and his colleague are ""filled with immense pride"" that their Ukrainian vodka Nemiroff continues to see sales soar around the world. ""We are thrilled and excited to see our brand being recognised globally,"" adds the company's chief executive. ""And we are grateful to our customers abroad who are choosing Nemiroff out of solidarity with Ukraine."" Vodka, the neutral, clear spirit that a great many people would say only tastes of alcohol, doesn't normally make newspaper headlines. With annual global sales of $46.6bn (£37.5bn), its a ubiquitous product that drinkers around the world add to soft drinks, use as the base for a cocktail, or down neat as a ""shot"". Yet last year, vodka suddenly found itself in the international media spotlight following Russia's invasion of Ukraine. The start of the conflict resulted in Western consumers, retailers and governments boycotting and banning Russian vodkas. At the same time, Western vodka brands that have Russian sounding names, such as global bestseller Smirnoff, were quick to point out that they aren't actually from Russia. Smirnoff is instead owned by UK drinks giant Diageo. The national origin of vodka is both hotly contested and difficult to define due to changing borders and countries over the centuries. But most drinks historians would agree that today's Poland, Russia and Ukraine are the historic heart of vodka production. With Russian vodkas still mostly absent from international shelves, previously little-known Ukrainian brands are continuing to take their place. Yet maintaining production in a war-torn country is, unsurprisingly, not without its difficulties. Immediately following the Russian invasion, Nemiroff had to close its main distillery for a month. This is located in the city of Nemyriv, some 250km (155m) south west of the capital Kyiv. Like most businesses in Ukraine it has subsequently been affected by power cuts due to Russian attacks on electricity infrastructure. Despite this, the firm says it has seen a big rise in exports, including a two-fold increase in sales in the UK. ""It's heartwarming to see people supporting our country through their purchasing decisions,"" says Mr Sorochynskiy. Fellow Ukrainian vodka boss Dima Deinega says that his distillery, based in the city of Zhytomyr, west of Kyiv, ""has showcased amazing resilience"". ""We've dealt with shelling and no power supplies but are still able to produce and export vodka,"" says Mr Deinega, whose brand is called Dima's. Since the start of the conflict he has been giving a share of the profits to Ukrainian charities. ""[Global] sales were rising consistently before the war, but have increased significantly with people looking for ways to support Ukraine via our charitable initiatives, as well as to support Ukrainian products as a whole,"" says Mr Deinega. Katherine Vellinga grew up in Canada, the daughter of Ukrainian emigres. Back in 1997 she had decided to move to Ukraine, and she became increasingly interested in Ukrainian vodka. So much so, that she and her husband bought an old distillery and created vodka brand Zirkova in 2005. Following Russia's invasion the distillery had to close. To maintain some production, Ms Vellinga decided to start using a second facility, this time more than 7,000km (4,000 miles) away in Ontario. Supervised by the firm's master distiller, the company's Canadian brand is called Zirkova Unity, and all its profits go to Ukrainian charities. Production of Unity has continued in Canada despite the firm's main distillery, in the Ukrainian city of Zolotonosha, south of Kyiv, reopening last September. Commenting on the move to Canada, Ms Vellinga says that ""necessity was the mother of invention"". She adds: ""Our people in Ukraine encouraged us to keep fighting, to be resilient, to find a way to survive as that was the only way we could help Ukraine. ""We made a decision to survive and Ukrainians encouraged us to keep going."" But does all vodka taste the same? ""Absolutely not!"" says Tony Abou Ganim, a US-based vodka expert. ""All you need to do is line up six vodkas, made from different raw materials, and coming from different parts of the world, to very quickly realise that all vodkas are not the same!"" More from the BBC's series taking an international perspective on trade. In Poland, Russia and Ukraine, the heart of the so-called ""vodka belt"",  the spirit is traditionally drunk neat. And although the origin of the drink is hotly debated, Poland certainly has the strictest legal rules that govern vodka's production. Polish vodka can only be made from wheat, rye, oats, potatoes or triticale (a hybrid of wheat and rye), water and yeast. This contrasts with vodkas from around the world that can use maize, rice, sugar, grape juice or even milk, plus any number of other ingredients or additives. ""Vodka is not a flavourless drink,"" says Mariusz Dampc of the Polish Vodka Museum in Warsaw. ""That is a very Western view,"" he adds. ""Polish vodka is all about the soil, the water, the climate and the human element: the terroir."" Ms Vellinga adds that many ""new world vodkas"" - which she defines as those made outside of the drink's historic heartland shouldn't use the name. ""You can taste the difference between true vodka made out of grain or potato, and poor substitutes that use cheap ingredients such as corn, sugar beet, rice and sorghum,"" she says. ""Newer vodka brands adhere to this modern mistaken notion that vodka should be utterly tasteless and neutral, which is far from the truth. ""The subtle but important complexity and character of the world's greatest vodkas prove it."" ",946,business,2023-04-20T00:47:40.000Z,https://www.bbc.com/news/business-65308056
"Eurovision 2023: Alesha Dixon, Hannah Waddingham and Julia Sanina's responsibility to Ukraine"," Eurovision co-host Alesha Dixon says May's contest is ""so much more than a competition"", as Liverpool prepares to stage the event on Ukraine's behalf. ""It's very important. We feel that sense of responsibility, to do it with joy, love,"" she said. The Britain's Got Talent judge will present alongside Ted Lasso star Hannah Waddingham and Ukrainian musician Julia Sanina for the semi-finals. Graham Norton will complete the line-up for next month's final in Liverpool. Sanina, who is the front woman of Ukrainian rock band The Hardkiss which will open the first semi-final, said this year's contest was a ""big deal"" for her country. ""Even last year, when people were watching Eurovision from bomb shelters, lots of them were still voting and wanted to win,"" she added. ""We have to always balance the joy and the love with what Julia just said,"" Waddingham said. ""People voting from the bomb shelters hits me more than anything and there's the reason I wanted to get involved."" Normally the country that wins Eurovision then hosts it the following year, but organisers decided that due to Russia's full-scale invasion of Ukraine it was too dangerous to stage one of the world's biggest events. The presenters will front the song contest at three live shows - two semi-finals on Tuesday 9 and Thursday 11 May. The BBC's Eurovision commentator Graham Norton will then join the trio for the final on Saturday 13 May, splitting his time between the stage and the commentary booth he's sharing this year with Mel Giedroyc. Rehearsals for the hosts, as well as for the 37 acts competing, will begin at the beginning of May, and Waddingham told BBC News she's looking forward to the results the most. ""It's the age-old Terry Wogan and Katie Boyle saying 'Good evening Portugal' - that literally gives me shivers of excitement,"" she said. ""My 12-year-old self couldn't believe I'd ever be saying that. Honestly it makes me quite emotional."" As this year's host broadcaster, the BBC has announced extensive plans for its Eurovision coverage over the next three weeks, including an appearance from Bucks Fizz star Cheryl Baker in EastEnders, and special shows dedicated to the contest from Bargain Hunt to Pointless. All the build-up, insights and analysis is explored each week on a BBC podcast called Eurovisioncast. Eurovisioncast is available on BBC Sounds, or search wherever you get your podcasts from. ",397,entertainment,2023-04-19T21:49:51.000Z,https://www.bbc.com/news/entertainment-arts-65331587
India's population to surpass China this week - UN," India will overtake China to become the most populous country in the world by the end of this week, the United Nations has said. India's population is expected to reach 1,425,775,850 people by the end of April, the new data shows. A different UN body last week predicted that India would overtake China by the middle of this year. The Asian nations have accounted for more than a third of the global population for over 70 years. ""China will soon cede its long-held status as the world's most populous country,"" the UN's Department of Economic and Social Affairs (DESA) said in a statement. It added that ""due to the uncertainty associated with estimating and projecting populations, the specific date on which India is expected to surpass China in population size is approximate and subject to revision"". The UN Population Fund said last week India would have 2.9 million more people than China by the middle of 2023. China's birth rate has plunged recently, with its population shrinking last year for the first time since 1961. China's population could drop below 1 billion before the end of the century, DESA said. ""By contrast, India's population is expected to continue growing for several decades,"" it added. However, fertility rates are dropping in India, too - from 5.7 births per woman in 1950 to 2.2 births per woman today. In November, the global population crossed 8 billion. But experts the growth is not as rapid as it was - and is now at its slowest rate since 1950. ",255,world,2023-04-24T16:58:50.000Z,https://www.bbc.com/news/world-asia-india-65380148
China disowns ambassador's remarks questioning Ukrainian independence," China has distanced itself from the remarks of one of its envoys who questioned the sovereignty of Ukraine and other former Soviet countries. Paris ambassador Lu Shaye's comments last week caused widespread outrage, leading on calls to Beijing to clarify. On Monday, China's foreign ministry said it respected the independence of all post-Soviet republics. China is a major ally of Russia and has not condemned President Vladimir Putin's invasion of Ukraine last year. It sees itself as a major player in attempts to bring peace to Ukraine, but has become an increasingly important trading partner for Russia amid Western sanctions prompted by the invasion, and many in the West doubt its impartiality on the issue. In an interview for the French LCI network last week, Ambassador Lu was asked China's view of the status of Crimea which Russia annexed in 2014. The interviewer argued that under international law the region was part of Ukraine. Mr Lu responded by suggesting that the issue was not clear cut, and that countries such as Ukraine could not rely on international law to defend their sovereignty. ""Even these former Soviet countries don't have an effective status under international law because there is no international agreement under international law to concretise their status as sovereign countries,"" he said. President Putin has frequently challenged Ukrainian independence. In a speech days before the start of Russia's invasion last year, he denied Ukraine had any ""real statehood"" and said the country was an integral part of Russia's history and culture. On Monday Chinese Foreign Ministry spokeswoman Mao Ning rejected Mr Lu's position, saying Beijing respected the sovereignty, independence and territorial integrity of all countries and upheld the purposes and principles of the United Nations Charter. She said that while ""the Soviet Union was a federal state and had the status of an entity of international law in its entirety in foreign affairs... this does not deny the fact that each member republic of the Soviet Union has the status of a sovereign state after the dissolution of the Soviet Union"". Later the Chinese embassy in Paris said in a statement quoted by AFP that Mr Lu's remarks were a personal point of view and should not be over-interpreted. Three Baltic countries, Lithuania, Latvia and Estonia, have summoned China's representatives to clarify Mr Lu's comments. Lithuanian Foreign Minister Gabrielius Landsbergis said, quoted by AFP, that the diplomats would be asked to explain if the Chinese position had changed on independence and reminded that ""we're not post-Soviet countries but we're the countries that were illegally occupied by Soviet Union"". The three countries were seized by the USSR in 1940 and only achieved independence in 1991 as it was collapsing. Other European Union foreign ministers condemned the remarks, and were set to discuss them at a meeting of the 27-member bloc on Monday. Ukrainian presidential aide Mykhaylo Podolyak also questioned Mr Lu's interpretation of international law and described his take on Crimea as ""absurd"". ""If you want to be a major political player, do not parrot the propaganda of Russian outsiders,"" he said on Sunday. Mr Lu has caused controversy in the past, and is known as one of the ""Wolf Warriors"" of Chinese diplomacy for his abrasive style. He told French media in June 2021 that he was ""honoured"" to be given this title because there were so many ""mad hyenas attacking China"". He has several times been summoned by the French government to explain his remarks, including for suggesting that old people had been abandoned in care homes during the Covid-19 pandemic. ",593,world,2023-04-24T13:18:46.000Z,https://www.bbc.com/news/world-europe-65373191
Australian defence review plots pivot from armour to missiles," Australia will speed up efforts to buy longer range missiles to counter the growing threat from China, a major defence review says. It warns the country can no longer be protected by its geographic isolation in the ""missile age"". The government will spend some A$19bn ($12bn, £10bn) to deliver the report's immediate recommendations. The 110-page study is described as the biggest overhaul of Australian defence since World War Two. The Defence Strategic Review (DSR) comes amid increasing regional tension over China's stance towards Taiwan, which it has repeatedly vowed to take by force if necessary. The Chinese navy has also established a major presence in the South China Sea, claiming parts of it as its own territory, contrary to international law. ""China's military build-up is now the largest and most ambitious of any country since the end of the Second World War. This build up is occurring without transparency or reassurance to the Indo-Pacific region of China's strategic intent,"" the report states. Prime Minister Anthony Albanese said the review would ""shape the future rather than waiting for the future to shape us"", and its recommendations would make Australia ""more self-reliant, more prepared and more secure"". It recommends that Australia's armed forces switch focus from land-based armour to ""longer-range strike capability, with munitions built in Australia"", Defence Minister Richard Marles said. ""We need to have a defence force which has the capacity to engage in 'impactful projection',"" Mr Marles told reporters. The minister said the acquisition of ""precision strike missiles"" with ranges in excess of 500km (310 miles) would give the army ""the firepower and mobility it needs into the future"". A 2022 think tank report warned of a ""worst-case scenario"" for Australia's military where China took control of territory in the near region during a possible war over Taiwan. And Australia's new defence posture was aimed at keeping ""a major power adversary like China... as far away as possible"", said Australian Strategic Policy Institute (ASPI) analyst Dr Malcolm Davis. ""What we're trying to do is to deter China from using force to achieve its policy objectives, including Taiwan or in the South China Sea. So it is about deterrence. But of course, deterrence can fail, as we saw with Ukraine, so you then have to be ready to respond. What we're investing in will dramatically extend our combat reach,"" he said. But he added that while the review was a ""step in the right direction"", it was not a complete solution. ""We're going down the path of a focused force, designed for impactful projection, that is better suited to the sort of threat that we're facing in this decade and beyond, rather than [one] which tries to do everything. But I think more needs to be done. We need to spend more on defence... and we need to invest in getting [forces] much more rapidly into the field."" The strategic review recommends strengthening Australia's northern defences and giving the ADF greater operating ability from northern bases. And Australia will fast track plans to acquire the land-based High Mobility Artillery Rocket (HIMARS) system, used to great effect by Ukraine's army to stem the Russian advance. To fund Australia's new priorities, a number of projects including plans for new self-propelled guns and ammunition supply vehicles for the army, will be shelved. Mr Marles said the review also highlighted the importance of keeping a ""continuous shipbuilding capability in this country"". It also recommended acquiring long-range anti-ship missiles for fighter aircraft, but said the new US B-21 Raider stealth bomber was currently ""not a suitable option"". Last month, the US State Department approved the sale of 220 cruise missiles to Australia in a deal valued at $895m. The non-nuclear missiles will be used by the Virginia-class submarines that Australia will acquire from the US under the Aukus defence pact agreed by Australia, the UK and the US. ",643,world,2023-04-24T06:40:21.000Z,https://www.bbc.com/news/world-australia-65370284
Vinesh Phogat: India wrestlers seek chief's arrest over sexual abuse claims," Indian wrestlers are protesting again in Delhi, demanding the arrest of the chief of the sport's governing federation for alleged sexual abuse. They had called off protests in January after the government promised to investigate their complaints. The athletes had accused Wrestling Federation of India (WFI) chief Brij Bhushan Singh and other officials of sexually harassing women wrestlers for years. Mr Singh has denied the allegations. The protests in January had made international headlines. At the time, the WFI had denied all the allegations made by the wrestlers, including that of sexual misconduct. As the protests continued, the government asked Mr Singh to step aside for a few weeks and formed a panel to oversee the federation's activities. There is no clarity on the status of his position. The WFI website still lists Mr Singh as its president. The Indian Olympic Association also set up a committee to investigate the allegations against Mr Singh, who is a lawmaker and politician from the governing Bharatiya Janata Party. The committee submitted its report in April but its findings haven't been revealed yet. The BBC has emailed Mr Singh for comment on the allegations. The wrestlers restarted their protests on Sunday, seeking Mr Singh's arrest. They added that seven women athletes had filed separate police complaints against Mr Singh, accusing him of sexual harassment and criminal intimidation. They are also demanding that the government make public the report submitted by the panel that investigated the allegations. On Sunday night, Vinesh Phogat, a two-time World Championship medallist, tweeted a photo of the protesters sleeping in the open. ""From podium to footpath! Under the open sky at night in the hope of justice,"" she tweeted. Olympic medallist Bajrang Punia and Sakshi Malik are also part of the protests. Ms Phogat had alleged in January that at least 10 female wrestlers had confessed to her that they were sexually exploited by Mr Singh. She had also said that they would not compete in international tournaments unless Mr Singh was removed from the post. Ms Phogat had earlier told the BBC that the wrestlers would file a police complaint ""at the right time"". Experts have said that the protests by the wrestlers are significant as it was the first time that top athletes had come together to speak up against alleged abuse of power. BBC News India is now on YouTube. Click here to subscribe and watch our documentaries, explainers and features. ",405,world,2023-04-24T05:37:06.000Z,https://www.bbc.com/news/world-asia-india-65370658
Second cheetah brought to India from Africa dies," A cheetah has died in India's Kuno National Park in Madhya Pradesh state, the second in less than a month. Forest officials said the cause of the six-year-old male animal's death was not immediately known. It was one of 12 big cats that were brought to India from South Africa in February. India reintroduced cheetahs last year, more than 70 years after the animal was declared officially extinct in the country. On 27 March, a female cheetah who was part of the first batch of animals brought from Namibia had died of a suspected kidney ailment. The reintroduction of cheetahs in India has generated excitement and any news related to them has been making headlines. Eight Namibian cheetahs - five males and three females - were translocated to India last year amid fanfare. Twelve more cheetahs were brought to India from South Africa in February. They were all first kept in a controlled quarantine zone at the park in Kuno before being released into the wild. A team of forest officials and doctors have been tracking and monitoring their movements. The country also welcomed the birth of four cheetah cubs on 29 March. They were born to one of the females that came from Namibia last September. India's environment minister, Bhupendra Yadav, had announced the news, calling it a ""momentous event"". Cheetahs have great symbolic value in India as they are part of many folktales. But it is also the only large mammal to become extinct since independence in 1947. Hunting, diminishing habitats and non-availability of enough prey - black buck, gazelle and hare - were the main reasons for the extinction of the cat in India. During British rule, cheetahs were also eliminated through bounty hunting because they were entering villages and killing livestock. Wildlife experts have welcomed the reintroduction of the animal in India but some have also warned of potential risks to them from other predators and not having enough prey. BBC News India is now on YouTube. Click here to subscribe and watch our documentaries, explainers and features. ",342,world,2023-04-24T05:06:57.000Z,https://www.bbc.com/news/world-asia-india-65370700
Sati: How the fight to ban burning of widows in India was won," In December 1829, Lord William Bentinck, the first governor general of British-ruled India, banned sati, the ancient Hindu practice of a widow immolating herself on her husband's funeral pyre. Bentinck, then the governor general of Bengal, sought the views of 49 senior army officers and five judges, and was convinced that the time had come to ""wash out a foul stain upon British rule"". His regulation said sati was ""revolting to the feelings of human nature"" and that it shocked many Hindus as well as ""unlawful and wicked"". The regulation said that those convicted of ""aiding and abetting"" in the burning of a Hindu widow, ""whether the sacrifice be voluntary on her part or not"" would be found guilty of culpable homicide. It empowered the courts to impose the death penalty for persons convicted of using force or assisting in burning alive a widow ""who had been intoxicated and could not have exercised her free will"". Bentinck's law was even more stringent than a more gradualist way of rooting out the practice recommended by leading Indian reformers who campaigned against sati. After the legislation, 300 eminent Hindus, led by Raja Rammohun Roy, thanked him for ""rescuing us forever from the gross stigma hitherto attached to our character as wilful murderers of females"". Orthodox Hindus pushed backed and petitioned Bentinck. Quoting scholars and scriptures, they challenged his case that sati was not an ""imperative duty under the religion"". Bentinck didn't budge. The petitioners went to the Privy Council, the court of last resort in British colonies. In 1832, the Council upheld the regulation, saying sati was a ""flagrant offence against society"". ""The unapologetic combativeness of the 1829 regulation was perhaps the only instance throughout 190 years of colonial rule where a social legislation was enacted without offering any concession to orthodox sentiments,"" notes Manoj Mitta, author of Caste Pride, a new book examining the legal history of caste in India. Also, Mr Mitta writes, ""long before Gandhi famously deployed moral pressure against the British empire, Bentinck had pitted the same force against the caste and gender prejudices intrinsic to sati"". ""By criminalising this one native custom that had so corroded the colonised, the coloniser had scored a moral point."" But, in 1837, Bentinck's law was diluted by another Briton, Thomas Macaulay, author of the Indian Penal Code. In Macaulay's reading if someone could claim with evidence to have lit the pyre at the instigation of the widow, he could be let off lightly. He said in a draft note that women burning themselves could be motivated by a ""strong sense of religious duty, sometimes of a strong sense of honour"". Mr Mitta found that Macaulay's ""sympathetic position"" on sati had resonance with British rulers decades later. He writes his draft was dusted off after the 1857 mutiny when native Hindu and Muslim soldiers, also known as sepoys, rebelled against the British East India Company over fears that gun cartridges were greased with animal fat forbidden by their religions. Now, the diluted regulation made it to the statute book ""fitting the colonial strategy of appeasing high-caste Hindus who had played a leading role"" in the rebellion. The 1862 regulation repealed both the penal provisions which said that sati would be punishable as culpable homicide and the other imposing that the death penalty in aggravated cases. It also meant that it allowed the accused to claim that the victim had consented to her life being terminated at her husband's funeral, so it was a case of suicide rather than a murder. Mr Mitta writes that the dilution of the sati rule was a ""response to the simmering grievances against social legislation"" - outlawing of sati, a 1850 law empowering outcaste and apostate Hindus to inherit family property and a 1856 law allowing remarriage of all widows. But the immediate trigger for pushing through a diluted law was the ""outrage among upper-caste Hindu soldiers"" who were incensed over reports that cartridges had been greased with cow fat. Between 1829 and 1862, the crime of sati had been diminished from murder to abetment of suicide. ""Though less commonly practised since 1829, sati continued to be valorised and revered in certain parts of India, especially among higher castes,"" says Mr Mitta. In a curious twist, Motilal Nehru, a lawyer-politician who joined the Indian National Congress and played a key role in the campaign for independence from British rule, appeared in court defending six upper-caste men in a case of sati in 1913 in Uttar Pradesh. The men said the pyre had ""ignited miraculously through the sheer piety of the widow"". Judges rejected the theory of divine intervention, deplored the cover-up and held the men guilty of abetting suicide - two of them were sentenced to prison for four years. More than 70 years later, there was a final twist in the story of sati. In 1987, a government led by Motilal Nehru's great-grandson Rajiv Gandhi, enacted a law which criminalised for the first time, ""glorification of the practice"". People who supported, justified or propagated sati could be punished for seven years. The law also elevated the practice to murder and reintroduced the death penalty for those who abetted it. This move had followed widespread outrage over the last reported sati in India involving a teenage bride called Roop Kanwar in a small village in the northern state of Rajasthan. It was, Mr Mitta notes, the 41st case of sati officially recorded after Independence in 1947. The preamble to Rajiv Gandhi's law borrowed from Bentinck's regulation. ""It was a tribute paid, even if unwittingly, by a decolonised country to its erstwhile coloniser,"" says Mr Mitta. BBC News India is now on YouTube. Click here to subscribe and watch our documentaries, explainers and features. ",956,world,2023-04-23T23:12:34.000Z,https://www.bbc.com/news/world-asia-india-65311042
